[DEBUG] 20-Apr-21 12:57:22:349] [DEBUG] [logging:158] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:88] - Located and parsed 1 persistence units; checking each
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:96] - Checking persistence-unit [name=my-persistence, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [my-persistence]
[DEBUG] 20-Apr-21 12:57:22:438] [DEBUG] [ProviderChecker:86] - Persistence-unit [my-persistence] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
[DEBUG] 20-Apr-21 12:57:22:443] [DEBUG] [LogHelper:102] - PersistenceUnitInfo [
	name: my-persistence
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/bruno/IdeaProjects/HibernateProject/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.user: bmilitzer
		packagesToScan: br.com.brunomilitzer.hibernate
		hibernate.dialect: org.hibernate.dialect.MySQL8Dialect
		hibernate.transaction.jta.platform: org.hibernate.dialect.MySQL8Dialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC
		hibernate.format_sql: false
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		hibernate.generate_statistics: true
		hibernate.show_sql: false
		javax.persistence.schema-generation.database.action: update
		javax.persistence.jdbc.password: s8mbt10a]
[DEBUG] 20-Apr-21 12:57:22:448] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 20-Apr-21 12:57:22:450] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 20-Apr-21 12:57:22:453] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 20-Apr-21 12:57:22:508] [INFO] [Version:44] - HHH000412: Hibernate ORM core version 5.4.14.Final
[DEBUG] 20-Apr-21 12:57:22:509] [DEBUG] [Environment:199] - HHH000206: hibernate.properties not found
[DEBUG] 20-Apr-21 12:57:22:607] [DEBUG] [ServiceBinding:68] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 20-Apr-21 12:57:22:620] [DEBUG] [RegionFactoryInitiator:118] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 20-Apr-21 12:57:22:621] [DEBUG] [RegionFactoryInitiator:49] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.doDrop(SchemaDropperImpl.java:126) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.doDrop(SchemaDropperImpl.java:112) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.performDatabaseAction(SchemaManagementToolCoordinator.java:145) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.process(SchemaManagementToolCoordinator.java:73) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at org.hibernate.internal.SessionFactoryImpl.<init>(SessionFactoryImpl.java:314) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at org.hibernate.boot.internal.SessionFactoryBuilderImpl.build(SessionFactoryBuilderImpl.java:468) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:1249) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at org.hibernate.jpa.HibernatePersistenceProvider.createEntityManagerFactory(HibernatePersistenceProvider.java:56) [hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:79) [javax.persistence-api-2.2.jar:2.2]
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:54) [javax.persistence-api-2.2.jar:2.2]
	at Main.main(Main.java:22) [classes/:?]
Caused by: java.sql.SQLSyntaxErrorException: Table 'hibernate.person' doesn't exist
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:120) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:97) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.StatementImpl.executeInternal(StatementImpl.java:764) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.StatementImpl.execute(StatementImpl.java:648) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:54) ~[hibernate-core-5.4.14.Final.jar:5.4.14.Final]
	... 16 more
[DEBUG] 20-Apr-23 13:09:26:135] [DEBUG] [SQL:128] - drop table if exists address
[DEBUG] 20-Apr-23 13:09:26:139] [DEBUG] [SQL:128] - drop table if exists hibernate_sequence
[DEBUG] 20-Apr-23 13:09:26:141] [DEBUG] [SQL:128] - drop table if exists person
[DEBUG] 20-Apr-23 13:09:26:144] [DEBUG] [SQL:128] - create table address (id bigint not null, city varchar(255) not null, number bigint not null, street varchar(255) not null, zip_code varchar(255) not null, primary key (id)) engine=InnoDB
[INFO ] 20-Apr-23 13:09:26:145] [INFO] [access:47] - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@1d02af26] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[DEBUG] 20-Apr-23 13:09:26:361] [DEBUG] [SQL:128] - create table hibernate_sequence (next_val bigint) engine=InnoDB
[DEBUG] 20-Apr-23 13:09:26:835] [DEBUG] [SQL:128] - insert into hibernate_sequence values ( 1 )
[DEBUG] 20-Apr-23 13:09:26:852] [DEBUG] [SQL:128] - insert into hibernate_sequence values ( 1 )
[DEBUG] 20-Apr-23 13:09:26:877] [DEBUG] [SQL:128] - create table person (id bigint not null, date_of_birth datetime(6), first_name varchar(255) not null, last_name varchar(255) not null, address_id bigint, primary key (id)) engine=InnoDB
[DEBUG] 20-Apr-23 13:09:27:160] [DEBUG] [SQL:128] - alter table person add constraint FKk7rgn6djxsv2j2bv1mvuxd4m9 foreign key (address_id) references address (id)
[INFO ] 20-Apr-23 13:09:27:779] [INFO] [Dialect:172] - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 20-Apr-23 13:09:27:779] [DEBUG] [NamedQueryRepository:151] - Checking 0 named HQL queries
[DEBUG] 20-Apr-23 13:09:27:779] [DEBUG] [NamedQueryRepository:167] - Checking 0 named SQL queries
[DEBUG] 20-Apr-23 13:09:27:786] [DEBUG] [SessionFactoryRegistry:52] - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@4570d7b6
[DEBUG] 20-Apr-23 13:09:27:787] [DEBUG] [SessionFactoryRegistry:74] - Registering SessionFactory: 76e6dd36-ad02-4e85-b880-2703547ec399 (<unnamed>)
[DEBUG] 20-Apr-23 13:09:27:787] [DEBUG] [SessionFactoryRegistry:81] - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 20-Apr-23 13:09:27:825] [DEBUG] [StatisticsInitiator:101] - Statistics initialized [enabled=true]
[DEBUG] 20-Apr-23 13:09:27:829] [DEBUG] [TransactionImpl:53] - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 20-Apr-23 13:09:27:829] [DEBUG] [TransactionImpl:81] - begin
[DEBUG] 20-Apr-23 13:09:27:843] [DEBUG] [SQL:128] - select next_val as id_val from hibernate_sequence for update
[DEBUG] 20-Apr-23 13:09:27:849] [DEBUG] [SQL:128] - update hibernate_sequence set next_val= ? where next_val=?
[DEBUG] 20-Apr-23 13:09:27:869] [DEBUG] [AbstractSaveEventListener:128] - Generated identifier: 1, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
[DEBUG] 20-Apr-23 13:09:27:874] [DEBUG] [SQL:128] - select next_val as id_val from hibernate_sequence for update
[DEBUG] 20-Apr-23 13:09:27:875] [DEBUG] [SQL:128] - update hibernate_sequence set next_val= ? where next_val=?
[DEBUG] 20-Apr-23 13:09:27:894] [DEBUG] [AbstractSaveEventListener:128] - Generated identifier: 2, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
[DEBUG] 20-Apr-23 13:09:27:899] [DEBUG] [SQL:128] - select next_val as id_val from hibernate_sequence for update
[DEBUG] 20-Apr-23 13:09:27:900] [DEBUG] [SQL:128] - update hibernate_sequence set next_val= ? where next_val=?
[DEBUG] 20-Apr-23 13:09:27:918] [DEBUG] [AbstractSaveEventListener:128] - Generated identifier: 3, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
[DEBUG] 20-Apr-23 13:09:27:919] [DEBUG] [SQL:128] - select next_val as id_val from hibernate_sequence for update
[DEBUG] 20-Apr-23 13:09:27:920] [DEBUG] [SQL:128] - update hibernate_sequence set next_val= ? where next_val=?
[DEBUG] 20-Apr-23 13:09:27:952] [DEBUG] [AbstractSaveEventListener:128] - Generated identifier: 4, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
[DEBUG] 20-Apr-23 13:09:27:952] [DEBUG] [TransactionImpl:98] - committing
[DEBUG] 20-Apr-23 13:09:27:953] [DEBUG] [AbstractFlushingEventListener:139] - Processing flush-time cascades
[DEBUG] 20-Apr-23 13:09:27:954] [DEBUG] [AbstractFlushingEventListener:192] - Dirty checking collections
[DEBUG] 20-Apr-23 13:09:27:956] [DEBUG] [AbstractFlushingEventListener:113] - Flushed: 4 insertions, 0 updates, 0 deletions to 4 objects
[DEBUG] 20-Apr-23 13:09:27:956] [DEBUG] [AbstractFlushingEventListener:120] - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 20-Apr-23 13:09:27:957] [DEBUG] [EntityPrinter:110] - Listing entities:
[DEBUG] 20-Apr-23 13:09:27:957] [DEBUG] [EntityPrinter:117] - br.com.brunomilitzer.hibernate.Person{firstName=Tales, lastName=de Garcez de Garcez Coelho, address=br.com.brunomilitzer.hibernate.Address#2, dateOfBirth=Thu Apr 17 00:00:00 IST 2003, id=3}
[DEBUG] 20-Apr-23 13:09:27:958] [DEBUG] [EntityPrinter:117] - br.com.brunomilitzer.hibernate.Person{firstName=Bruno, lastName=Militzer, address=null, dateOfBirth=Sun Oct 08 00:00:00 IST 1978, id=4}
[DEBUG] 20-Apr-23 13:09:27:958] [DEBUG] [EntityPrinter:117] - br.com.brunomilitzer.hibernate.Address{number=376, zipCode=88080-360, city=Florianópolis, street=Rua Fernando Ferreira de Mello, id=2}
[DEBUG] 20-Apr-23 13:09:27:958] [DEBUG] [EntityPrinter:117] - br.com.brunomilitzer.hibernate.Person{firstName=Vanessa, lastName=de Garcez, address=br.com.brunomilitzer.hibernate.Address#2, dateOfBirth=Sun Oct 07 00:00:00 IST 1979, id=1}
[DEBUG] 20-Apr-23 13:09:27:960] [DEBUG] [SQL:128] - insert into address (city, number, street, zip_code, id) values (?, ?, ?, ?, ?)
[DEBUG] 20-Apr-23 13:09:27:965] [DEBUG] [SQL:128] - insert into person (address_id, date_of_birth, first_name, last_name, id) values (?, ?, ?, ?, ?)
[DEBUG] 20-Apr-23 13:09:27:969] [DEBUG] [SQL:128] - insert into person (address_id, date_of_birth, first_name, last_name, id) values (?, ?, ?, ?, ?)
[DEBUG] 20-Apr-23 13:09:27:970] [DEBUG] [SQL:128] - insert into person (address_id, date_of_birth, first_name, last_name, id) values (?, ?, ?, ?, ?)
[DEBUG] 20-Apr-23 13:09:27:993] [DEBUG] [LogicalConnectionManagedImpl:159] - Initiating JDBC connection release from afterTransaction
[DEBUG] 20-Apr-23 13:09:27:993] [DEBUG] [LogicalConnectionManagedImpl:159] - Initiating JDBC connection release from afterTransaction
[INFO ] 20-Apr-23 13:09:27:994] [INFO] [StatisticalLoggingSessionEventListener:258] - Session Metrics {
    4640600 nanoseconds spent acquiring 5 JDBC connections;
    1675800 nanoseconds spent releasing 5 JDBC connections;
    7436500 nanoseconds spent preparing 12 JDBC statements;
    5316000 nanoseconds spent executing 12 JDBC statements;
    0 nanoseconds spent executing 0 JDBC batches;
    0 nanoseconds spent performing 0 L2C puts;
    0 nanoseconds spent performing 0 L2C hits;
    0 nanoseconds spent performing 0 L2C misses;
    18772300 nanoseconds spent executing 1 flushes (flushing a total of 4 entities and 0 collections);
    0 nanoseconds spent executing 0 partial-flushes (flushing a total of 0 entities and 0 collections)
}
[DEBUG] 20-Apr-23 13:14:08:631] [DEBUG] [logging:158] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 20-Apr-23 13:14:08:713] [DEBUG] [HibernatePersistenceProvider:88] - Located and parsed 1 persistence units; checking each
[DEBUG] 20-Apr-23 13:14:08:714] [DEBUG] [HibernatePersistenceProvider:96] - Checking persistence-unit [name=my-persistence, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [my-persistence]
[DEBUG] 20-Apr-23 13:14:08:714] [DEBUG] [ProviderChecker:86] - Persistence-unit [my-persistence] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
[DEBUG] 20-Apr-23 13:14:08:719] [DEBUG] [LogHelper:102] - PersistenceUnitInfo [
	name: my-persistence
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/bruno/IdeaProjects/HibernateProject/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.user: bmilitzer
		packagesToScan: br.com.brunomilitzer.hibernate
		hibernate.dialect: org.hibernate.dialect.MySQL8Dialect
		hibernate.transaction.jta.platform: org.hibernate.dialect.MySQL8Dialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC
		hibernate.format_sql: false
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		hibernate.generate_statistics: true
		hibernate.show_sql: false
		javax.persistence.schema-generation.database.action: drop-and-create
		javax.persistence.jdbc.password: s8mbt10a]
[DEBUG] 20-Apr-23 13:14:08:723] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 20-Apr-23 13:14:08:725] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 20-Apr-23 13:14:08:728] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 20-Apr-23 13:14:08:773] [INFO] [Version:44] - HHH000412: Hibernate ORM core version 5.4.14.Final
[DEBUG] 20-Apr-23 13:14:08:774] [DEBUG] [Environment:199] - HHH000206: hibernate.properties not found
[DEBUG] 20-Apr-23 13:14:08:861] [DEBUG] [ServiceBinding:68] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 20-Apr-23 13:14:08:873] [DEBUG] [RegionFactoryInitiator:118] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 20-Apr-23 13:14:08:874] [DEBUG] [RegionFactoryInitiator:49] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 20-Apr-23 13:14:08:889] [INFO] [Version:49] - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 20-Apr-23 13:14:08:941] [DEBUG] [BasicTypeRegistry:157] - Adding type registration boolean -> org.hibernate.type.BooleanType@2cac4385
[DEBUG] 20-Apr-23 13:14:08:941] [DEBUG] [BasicTypeRegistry:157] - Adding type registration boolean -> org.hibernate.type.BooleanType@2cac4385
[DEBUG] 20-Apr-23 13:14:08:942] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@2cac4385
[DEBUG] 20-Apr-23 13:14:08:942] [DEBUG] [BasicTypeRegistry:157] - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@34a1d21f
[DEBUG] 20-Apr-23 13:14:08:943] [DEBUG] [BasicTypeRegistry:157] - Adding type registration true_false -> org.hibernate.type.TrueFalseType@4ba534b0
[DEBUG] 20-Apr-23 13:14:08:944] [DEBUG] [BasicTypeRegistry:157] - Adding type registration yes_no -> org.hibernate.type.YesNoType@4e517165
[DEBUG] 20-Apr-23 13:14:08:945] [DEBUG] [BasicTypeRegistry:157] - Adding type registration byte -> org.hibernate.type.ByteType@24bdb479
[DEBUG] 20-Apr-23 13:14:08:945] [DEBUG] [BasicTypeRegistry:157] - Adding type registration byte -> org.hibernate.type.ByteType@24bdb479
[DEBUG] 20-Apr-23 13:14:08:945] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@24bdb479
[DEBUG] 20-Apr-23 13:14:08:946] [DEBUG] [BasicTypeRegistry:157] - Adding type registration character -> org.hibernate.type.CharacterType@533377b
[DEBUG] 20-Apr-23 13:14:08:946] [DEBUG] [BasicTypeRegistry:157] - Adding type registration char -> org.hibernate.type.CharacterType@533377b
[DEBUG] 20-Apr-23 13:14:08:946] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@533377b
[DEBUG] 20-Apr-23 13:14:08:947] [DEBUG] [BasicTypeRegistry:157] - Adding type registration short -> org.hibernate.type.ShortType@58670130
[DEBUG] 20-Apr-23 13:14:08:948] [DEBUG] [BasicTypeRegistry:157] - Adding type registration short -> org.hibernate.type.ShortType@58670130
[DEBUG] 20-Apr-23 13:14:08:948] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@58670130
[DEBUG] 20-Apr-23 13:14:08:949] [DEBUG] [BasicTypeRegistry:157] - Adding type registration integer -> org.hibernate.type.IntegerType@46f699d5
[DEBUG] 20-Apr-23 13:14:08:949] [DEBUG] [BasicTypeRegistry:157] - Adding type registration int -> org.hibernate.type.IntegerType@46f699d5
[DEBUG] 20-Apr-23 13:14:08:949] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@46f699d5
[DEBUG] 20-Apr-23 13:14:08:950] [DEBUG] [BasicTypeRegistry:157] - Adding type registration long -> org.hibernate.type.LongType@162be91c
[DEBUG] 20-Apr-23 13:14:08:950] [DEBUG] [BasicTypeRegistry:157] - Adding type registration long -> org.hibernate.type.LongType@162be91c
[DEBUG] 20-Apr-23 13:14:08:951] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Long -> org.hibernate.type.LongType@162be91c
[DEBUG] 20-Apr-23 13:14:08:951] [DEBUG] [BasicTypeRegistry:157] - Adding type registration float -> org.hibernate.type.FloatType@f74e835
[DEBUG] 20-Apr-23 13:14:08:952] [DEBUG] [BasicTypeRegistry:157] - Adding type registration float -> org.hibernate.type.FloatType@f74e835
[DEBUG] 20-Apr-23 13:14:08:952] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@f74e835
[DEBUG] 20-Apr-23 13:14:08:953] [DEBUG] [BasicTypeRegistry:157] - Adding type registration double -> org.hibernate.type.DoubleType@7383eae2
[DEBUG] 20-Apr-23 13:14:08:953] [DEBUG] [BasicTypeRegistry:157] - Adding type registration double -> org.hibernate.type.DoubleType@7383eae2
[DEBUG] 20-Apr-23 13:14:08:953] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@7383eae2
[DEBUG] 20-Apr-23 13:14:08:954] [DEBUG] [BasicTypeRegistry:157] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@18f20260
[DEBUG] 20-Apr-23 13:14:08:954] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@18f20260
[DEBUG] 20-Apr-23 13:14:08:955] [DEBUG] [BasicTypeRegistry:157] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@631e06ab
[DEBUG] 20-Apr-23 13:14:08:955] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@631e06ab
[DEBUG] 20-Apr-23 13:14:08:956] [DEBUG] [BasicTypeRegistry:157] - Adding type registration string -> org.hibernate.type.StringType@2e029d61
[DEBUG] 20-Apr-23 13:14:08:956] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.lang.String -> org.hibernate.type.StringType@2e029d61
[DEBUG] 20-Apr-23 13:14:08:956] [DEBUG] [BasicTypeRegistry:157] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@297ea53a
[DEBUG] 20-Apr-23 13:14:08:957] [DEBUG] [BasicTypeRegistry:157] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@7a7471ce
[DEBUG] 20-Apr-23 13:14:08:958] [DEBUG] [BasicTypeRegistry:157] - Adding type registration url -> org.hibernate.type.UrlType@63648ee9
[DEBUG] 20-Apr-23 13:14:08:958] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@63648ee9
[DEBUG] 20-Apr-23 13:14:08:959] [DEBUG] [BasicTypeRegistry:157] - Adding type registration Duration -> org.hibernate.type.DurationType@24faea88
[DEBUG] 20-Apr-23 13:14:08:959] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@24faea88
[DEBUG] 20-Apr-23 13:14:08:962] [DEBUG] [BasicTypeRegistry:157] - Adding type registration Instant -> org.hibernate.type.InstantType@7c351808
[DEBUG] 20-Apr-23 13:14:08:962] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@7c351808
[DEBUG] 20-Apr-23 13:14:08:963] [DEBUG] [BasicTypeRegistry:157] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@d5ae57e
[DEBUG] 20-Apr-23 13:14:08:963] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@d5ae57e
[DEBUG] 20-Apr-23 13:14:08:964] [DEBUG] [BasicTypeRegistry:157] - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@6e16b8b5
[DEBUG] 20-Apr-23 13:14:08:965] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@6e16b8b5
[DEBUG] 20-Apr-23 13:14:08:965] [DEBUG] [BasicTypeRegistry:157] - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@44c79f32
[DEBUG] 20-Apr-23 13:14:08:966] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@44c79f32
[DEBUG] 20-Apr-23 13:14:08:967] [DEBUG] [BasicTypeRegistry:157] - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@649725e3
[DEBUG] 20-Apr-23 13:14:08:967] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@649725e3
[DEBUG] 20-Apr-23 13:14:08:968] [DEBUG] [BasicTypeRegistry:157] - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@4fad94a7
[DEBUG] 20-Apr-23 13:14:08:968] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@4fad94a7
[DEBUG] 20-Apr-23 13:14:08:969] [DEBUG] [BasicTypeRegistry:157] - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7e809b79
[DEBUG] 20-Apr-23 13:14:08:969] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7e809b79
[DEBUG] 20-Apr-23 13:14:08:970] [DEBUG] [BasicTypeRegistry:157] - Adding type registration date -> org.hibernate.type.DateType@5b970f7
[DEBUG] 20-Apr-23 13:14:08:971] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.sql.Date -> org.hibernate.type.DateType@5b970f7
[DEBUG] 20-Apr-23 13:14:08:971] [DEBUG] [BasicTypeRegistry:157] - Adding type registration time -> org.hibernate.type.TimeType@76c7beb3
[DEBUG] 20-Apr-23 13:14:08:972] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@76c7beb3
[DEBUG] 20-Apr-23 13:14:08:973] [DEBUG] [BasicTypeRegistry:157] - Adding type registration timestamp -> org.hibernate.type.TimestampType@6273c5a4
[DEBUG] 20-Apr-23 13:14:08:973] [DEBUG] [BasicTypeRegistry:157] - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@6273c5a4
